trajectory_id,start_time,end_time,rpm_average,rpm_medium,rpm_max,rpm_std,speed_average,speed_medium,speed_max,speed_std,labels
2.01E+13,2008-09-30T09:14:52.000000000,2008-09-30T09:21:02.000000000,4.511901635,3.436932404,22.60369766,3.666982687,-0.131475293,-0.085836611,4.250996736,1.651574411,speed
2.01E+13,2008-10-01T02:37:36.000000000,2008-10-01T03:45:55.000000000,3.868908195,1.964083496,18.33184861,3.946833579,-0.005635588,0.006267902,5.62157766,0.538552366,steering_angle
2.01E+13,2008-10-01T03:46:03.000000000,2008-10-01T04:25:26.000000000,1.042335675,1.014642169,2.725260218,0.644667258,-0.03570719,-0.000963837,0.552721764,0.304949374,lane_change
2.01E+13,2008-10-01T04:53:11.000000000,2008-10-01T05:24:28.000000000,1.695005231,1.625585582,5.63125246,0.911782435,-0.007573967,0.00278333,1.866177358,0.345034574,speed
2.01E+13,2008-10-01T07:18:18.000000000,2008-10-01T07:56:28.000000000,6.573207611,6.676042991,19.38474123,4.141799118,-0.0058104,0.013546519,6.370277224,0.641504953,steering_angle
2.01E+13,2008-10-01T08:48:23.000000000,2008-10-01T08:51:01.000000000,1.807103622,1.654104394,5.289244567,1.030377896,0.004761207,-0.065934505,1.781672655,0.698675803,lane_change
2.01E+13,2008-10-02T03:40:50.000000000,2008-10-02T03:48:39.000000000,2.940727902,2.71093006,8.573310885,1.70671761,-0.019775148,-0.015292799,2.893321004,0.811980329,speed
2.01E+13,2008-10-02T03:48:47.000000000,2008-10-02T04:57:58.000000000,1.841152035,1.67945087,6.592392075,1.122715203,-0.00246586,0.005011435,2.770625994,0.512001105,speed
2.01E+13,2008-10-02T07:01:03.000000000,2008-10-02T10:44:32.000000000,2.6287682,2.560642248,69.07120063,1.93784158,-0.014854356,-0.003600735,8.169347597,0.682476418,speed
2.01E+13,2008-10-04T01:00:00.000000000,2008-10-04T04:57:11.000000000,26.49999106,32.78229577,44.3863627,12.31654785,-0.001280195,0.00121688,5.003378166,0.230183973,speed
2.01E+13,2008-10-04T05:17:02.000000000,2008-10-04T06:50:59.000000000,4.911531766,3.99890346,21.65092772,3.896160861,-0.020823517,0.001837282,6.490417936,0.65660754,steering_angle
2.01E+13,2008-10-04T06:51:30.000000000,2008-10-04T07:01:06.000000000,1.693089537,1.497609508,11.23700808,1.118711527,-0.005945984,-0.030388016,4.221974857,0.603551974,lane_change
2.01E+13,2008-10-04T10:05:39.000000000,2008-10-04T10:55:34.000000000,4.511439745,2.580644825,53.45094371,4.607667535,-0.074173275,0.008457805,12.74828798,1.567103433,steering_angle
2.01E+13,2008-10-04T10:57:27.000000000,2008-10-04T11:43:54.000000000,11.50344803,13.29996169,24.51253234,5.202388876,0.004547567,-0.007092587,6.66945848,0.716137934,steering_angle
2.01E+13,2008-10-04T11:44:03.000000000,2008-10-04T11:58:00.000000000,1.780968608,1.576749219,13.05317406,1.246469883,-0.001324628,0.008158883,5.416498004,0.73297703,lane_change
2.01E+13,2008-10-05T09:48:37.000000000,2008-10-05T09:53:47.000000000,0.251111347,0.053761764,0.699572278,0.317868407,0.002785895,0.002785895,0.00336011,0.000574215,lane_change
2.01E+13,2008-10-05T09:54:09.000000000,2008-10-05T10:33:20.000000000,12.77544694,14.16446188,27.01392583,7.252042904,-0.018948136,0.004458344,3.627510254,0.644421634,steering_angle
2.01E+13,2008-10-05T10:33:28.000000000,2008-10-05T10:47:00.000000000,1.514071286,1.449160595,6.365793832,0.835147329,-0.007762974,0.004704257,1.90034157,0.446582895,lane_change
2.01E+13,2008-10-05T10:49:23.000000000,2008-10-05T11:16:18.000000000,6.300346434,5.565690306,18.12902534,4.739119888,0.003618617,0.00984733,3.305058266,0.772762804,steering_angle
2.01E+13,2008-10-05T11:16:25.000000000,2008-10-05T11:23:43.000000000,2.519714682,1.793549042,37.5325925,3.472511963,0.058087103,0.03336396,16.20351543,1.657271718,lane_change
2.01E+13,2008-10-05T11:28:02.000000000,2008-10-05T11:38:27.000000000,2.420280348,1.885911884,24.28533572,2.398332595,-0.03154933,-0.022137704,10.36542868,1.605247732,lane_change
2.01E+13,2008-10-15T01:00:01.000000000,2008-10-15T01:13:40.000000000,6.196561903,6.520324515,20.42763401,3.608688258,-0.03615166,-0.008553101,5.013630614,0.992335123,steering_angle
2.01E+13,2008-10-15T01:13:49.000000000,2008-10-15T01:23:49.000000000,2.453353896,1.772806148,25.53825256,3.103344013,-0.048402272,-0.000175049,11.52577025,1.76200974,lane_change
2.01E+13,2008-10-15T04:07:01.000000000,2008-10-15T04:14:07.000000000,1.486252182,1.231705204,4.378699801,1.029939099,-0.012648763,-0.018636232,1.523897921,0.528717662,lane_change
2.01E+13,2008-10-15T08:44:40.000000000,2008-10-15T08:50:07.000000000,1.125690132,0.772891741,6.333880833,1.236965823,-0.005394908,3.85E-10,2.854591522,0.535640656,lane_change
2.01E+13,2008-10-15T08:50:14.000000000,2008-10-15T10:29:33.000000000,4.798114233,4.184963529,15.3631176,3.261104667,-0.01505866,0.016611196,5.453144405,0.564147306,steering_angle
2.01E+13,2008-10-15T10:29:41.000000000,2008-10-15T10:32:23.000000000,1.277208434,1.250198738,3.790844177,0.749319625,0.011616498,0.019607912,0.8490201,0.331494786,lane_change
2.01E+13,2008-10-16T01:01:16.000000000,2008-10-16T01:23:34.000000000,4.868670364,3.736567213,15.00597948,3.760550531,0.003273538,-0.021502629,2.855031638,0.677080978,steering_angle
2.01E+13,2008-10-16T01:24:15.000000000,2008-10-16T01:30:56.000000000,1.869493025,1.588370508,8.728900231,1.133376292,0.003849926,-0.071854235,4.305642766,0.759831652,lane_change
2.01E+13,2008-10-16T03:25:28.000000000,2008-10-16T03:31:11.000000000,1.454799071,1.294547361,4.940001553,0.937905283,-0.002080942,0.016928243,1.669853829,0.45066366,lane_change
2.01E+13,2008-10-16T03:55:20.000000000,2008-10-16T04:22:57.000000000,1.246573568,0.992698827,14.99365207,1.198934319,-0.056398645,-0.002618955,1.410885053,0.593253712,lane_change
2.01E+13,2008-10-16T06:00:22.000000000,2008-10-16T06:06:13.000000000,1.717038114,1.691994744,4.620474614,0.736871069,0.010083121,0.005149619,1.410231062,0.414511508,lane_change
2.01E+13,2008-10-16T06:06:24.000000000,2008-10-16T07:31:12.000000000,5.346046229,5.0566007,19.68821777,3.64084726,-0.018248895,0.013957463,6.39968833,0.766295431,steering_angle
2.01E+13,2008-10-16T07:31:20.000000000,2008-10-16T07:51:43.000000000,2.509227646,1.869065538,58.79070336,3.343441319,0.05212041,-0.022089062,27.90004138,1.581524384,lane_change
2.01E+13,2008-10-16T07:53:07.000000000,2008-10-16T07:54:09.000000000,28.68890437,32.82189838,48.92076551,18.43959518,-10.89010772,-10.89010772,0.518142712,11.40825043,steering_angle
2.01E+13,2008-10-16T07:56:40.000000000,2008-10-16T08:21:01.000000000,1.802715765,1.555561747,11.51976592,1.18717214,-0.032730834,-0.001627577,4.076470835,0.71623827,lane_change
2.01E+13,2008-10-16T08:21:09.000000000,2008-10-16T08:23:23.000000000,3.147328649,2.752184234,15.82562323,2.998536994,0.053335246,-0.146832635,7.126408933,1.93475373,steering_angle
2.01E+13,2008-10-16T08:23:30.000000000,2008-10-16T08:58:44.000000000,4.350857238,3.368303046,19.52273572,3.525906096,-0.011130438,-0.010280592,4.537772686,0.924985397,steering_angle
2.01E+13,2008-10-16T08:58:51.000000000,2008-10-16T09:00:46.000000000,1.885228429,1.620060424,5.614873906,1.029195598,0.004523508,-0.027534653,1.813150639,0.666096177,lane_change
2.01E+13,2008-10-16T09:38:45.000000000,2008-10-16T09:45:06.000000000,2.135595175,1.895323536,8.925258412,1.376995689,-0.017310597,0.007967523,2.009224464,0.614690277,lane_change
2.01E+13,2008-10-16T09:48:07.000000000,2008-10-16T10:00:32.000000000,4.602060994,2.668949803,31.34154606,4.765190243,0.008143075,-0.026205461,9.626597324,1.343108811,steering_angle
2.01E+13,2008-10-16T10:00:44.000000000,2008-10-16T10:20:37.000000000,2.095191898,1.592241195,10.63387186,1.773628469,-0.013687445,0.004361979,4.454843836,0.560479399,lane_change
2.01E+13,2008-10-16T11:31:29.000000000,2008-10-16T11:39:09.000000000,2.702394725,2.67687013,9.718353418,1.314545185,-0.004204098,-0.033971508,2.489126532,0.649840017,speed
2.01E+13,2008-10-17T01:00:01.000000000,2008-10-17T01:02:57.000000000,4.668831009,4.28460373,13.41601206,3.252078767,0.043458217,-0.02280746,2.566936699,0.657496872,steering_angle
2.01E+13,2008-10-17T01:03:28.000000000,2008-10-17T01:09:46.000000000,1.914079866,1.660315876,13.05579792,1.647036607,-0.007879086,0.001867065,3.926312645,0.642975123,lane_change
2.01E+13,2008-10-17T08:56:10.000000000,2008-10-17T08:59:08.000000000,1.833115655,1.457334299,8.492951094,1.544653141,0.025719584,0.030056235,3.31725197,0.875484489,lane_change
2.01E+13,2008-10-17T08:59:19.000000000,2008-10-17T10:33:56.000000000,5.050364595,4.345246787,27.5530827,3.753429995,-0.019855295,-0.001086407,12.32618448,0.957895654,steering_angle
2.01E+13,2008-10-17T10:34:05.000000000,2008-10-17T10:54:34.000000000,1.972486138,1.751046729,15.73686749,1.653787411,-0.067210227,-0.024876979,2.98198084,0.845157509,lane_change
2.01E+13,2008-10-18T05:03:52.000000000,2008-10-18T05:05:57.000000000,0.268895113,0.140243924,0.666441414,0.286879052,0.072278509,0.072278509,0.140243924,0.067965415,lane_change
2.01E+13,2008-10-18T05:06:09.000000000,2008-10-18T05:24:24.000000000,5.673534689,5.957662563,12.65043826,3.212149543,-0.030788657,-0.038775548,2.602887053,0.739645151,steering_angle
2.01E+13,2008-10-18T05:24:34.000000000,2008-10-18T05:31:05.000000000,1.594888435,1.486918702,4.874347546,0.872790249,-0.005920457,0.007209059,3.166038652,0.519035997,lane_change
2.01E+13,2008-10-18T05:31:06.000000000,2008-10-18T11:59:58.000000000,1.475685039,0.935012094,11.61715627,1.687133819,-0.032541361,-0.004877132,3.662985356,0.480894274,lane_change
2.01E+13,2008-10-18T12:02:37.000000000,2008-10-18T12:33:25.000000000,6.968174515,6.637603339,25.22274302,4.836305547,-0.00877004,0.026190836,7.857885266,0.861962986,lane_change
2.01E+13,2008-10-18T12:33:32.000000000,2008-10-18T12:59:32.000000000,4.212362592,2.725927908,25.06375653,3.605519424,-0.017354541,0.016982364,8.062722842,1.028939112,lane_change
2.01E+13,2008-10-19T01:00:31.000000000,2008-10-19T01:28:12.000000000,1.548020763,0.948531359,21.94868451,2.477688047,-0.025322924,-0.003457053,7.658626876,1.11012011,lane_change
2.01E+13,2008-10-19T02:14:04.000000000,2008-10-19T03:01:53.000000000,1.618177947,1.506350061,9.552985701,0.967439171,-0.003680282,-0.003910482,6.805629487,0.512978704,lane_change
2.01E+13,2008-10-19T03:02:05.000000000,2008-10-19T03:08:54.000000000,3.344448094,2.771487458,8.214952783,2.155728255,-0.112257624,-0.059298853,1.581717396,0.905173969,steering_angle
2.01E+13,2008-10-19T03:09:01.000000000,2008-10-19T03:21:04.000000000,1.582017913,1.40528635,5.4264844,0.977976638,-8.79E-05,0.020313211,1.714958863,0.59580121,lane_change
2.01E+13,2008-10-19T06:38:39.000000000,2008-10-19T07:04:16.000000000,1.722943683,1.494566696,14.22760894,1.280613911,-0.008078189,0.004777052,5.380772651,0.726822268,lane_change
2.01E+13,2008-10-19T07:55:08.000000000,2008-10-19T09:35:43.000000000,1.392926416,1.241256386,15.99116591,1.015728196,-0.015513977,0.000743818,2.427385314,0.447826285,lane_change
2.01E+13,2008-10-20T00:54:37.000000000,2008-10-20T01:00:03.000000000,2.169090044,1.651975456,31.66300534,2.878246853,-0.003325207,-0.010780684,15.2662201,1.818371419,lane_change
2.01E+13,2008-10-20T08:50:41.000000000,2008-10-20T08:56:05.000000000,1.470258657,1.421095057,4.565073731,1.342123268,-0.18169352,-0.10477484,1.047992891,0.71745221,lane_change
2.01E+13,2008-10-20T08:56:14.000000000,2008-10-20T09:18:13.000000000,5.791254422,5.479845168,16.63862135,4.300435905,-0.022032796,0.017230821,3.198268963,0.761427914,steering_angle
2.01E+13,2008-10-20T09:55:45.000000000,2008-10-20T10:36:19.000000000,1.727788686,1.471213352,42.65643474,2.361417705,0.003895882,0.018578783,20.22592825,1.25734563,lane_change
2.01E+13,2008-10-20T11:29:13.000000000,2008-10-20T11:48:04.000000000,1.666701621,1.436442472,8.003775289,0.952564384,-0.007276367,-0.027332475,2.530931032,0.481232762,lane_change
2.01E+13,2008-10-20T12:52:20.000000000,2008-10-20T12:58:53.000000000,1.979613791,1.527096272,25.81694871,2.272308533,0.035653083,-0.01330204,12.382958,1.299538163,lane_change
2.01E+13,2008-10-21T01:00:04.000000000,2008-10-21T01:03:05.000000000,1.125891044,0.873282904,8.887668663,1.331693335,-0.008387011,0.023961596,3.820703112,0.821729929,lane_change
2.01E+13,2008-10-21T07:44:43.000000000,2008-10-21T07:48:57.000000000,1.837181471,1.704534228,4.294327236,0.91931517,-0.007917975,-0.027639927,1.273467639,0.555123526,lane_change
2.01E+13,2008-10-21T07:49:06.000000000,2008-10-21T08:51:46.000000000,6.710377037,7.256220241,15.32454531,3.378305981,-0.024294458,0.008327551,4.610185298,0.654085226,steering_angle
2.01E+13,2008-10-21T08:51:54.000000000,2008-10-21T09:04:23.000000000,1.894172075,1.563927124,26.11978669,2.128784339,-0.040687465,0.003563582,12.46703571,1.33106317,lane_change
2.01E+13,2008-10-21T09:04:35.000000000,2008-10-21T09:06:08.000000000,8.956505531,6.591081073,41.89406723,9.861120128,-0.334065021,-0.303498978,20.94779482,7.516100548,steering_angle
2.01E+13,2008-10-21T09:26:13.000000000,2008-10-21T09:30:56.000000000,2.032773679,1.783975966,15.51166829,1.69956648,0.079598853,-0.005518035,7.498486168,0.975816014,lane_change
2.01E+13,2008-10-21T09:31:02.000000000,2008-10-21T09:47:37.000000000,1.435123451,1.3226101,7.688727171,1.001616547,-0.011896996,0.003118604,2.130482082,0.487031814,lane_change
2.01E+13,2008-10-28T11:32:51.000000000,2008-10-28T11:43:23.000000000,3.296129327,2.637019308,23.56714887,3.005388967,-0.112170756,0.012733987,6.564567618,1.330884823,speed
2.01E+13,2008-10-29T03:02:31.000000000,2008-10-29T03:44:52.000000000,2.812043496,2.918086054,8.54643512,1.29175242,-0.016591743,-0.018366433,3.81960312,0.532161189,speed
2.01E+13,2008-10-29T03:59:20.000000000,2008-10-29T04:02:26.000000000,1.382606281,1.310875151,6.375945152,0.73826283,-0.021627236,0.00440593,2.184252499,0.522679934,lane_change
2.01E+13,2008-10-29T08:42:07.000000000,2008-10-29T08:42:28.000000000,3.339747972,2.275364891,8.643553818,2.802652797,0.068601627,-0.194321035,3.309872411,1.553735439,lane_change
2.01E+13,2008-10-30T02:17:34.000000000,2008-10-30T03:11:01.000000000,1.181263731,1.112714698,3.746302064,0.786265847,-0.009492043,-0.00088147,1.103098929,0.323590559,lane_change
2.01E+13,2008-10-30T03:29:47.000000000,2008-10-30T04:04:51.000000000,2.228420805,1.329966108,16.01976766,2.582083619,-0.025777119,0.002302399,3.101723113,0.776996144,lane_change
2.01E+13,2008-10-30T04:07:52.000000000,2008-10-30T04:12:12.000000000,1.704958073,1.482382369,8.29335677,1.125728082,0.018712942,-0.006680046,5.444135975,0.707747486,lane_change
2.01E+13,2008-10-30T07:03:08.000000000,2008-10-30T07:09:31.000000000,1.932833968,1.638373,9.790424239,1.37936981,-0.002404842,-0.013940883,2.280711123,0.594192354,lane_change
2.01E+13,2008-10-30T08:34:51.000000000,2008-10-30T08:41:46.000000000,2.860116271,2.724444916,11.8897484,1.899272177,-0.018819777,0.004807693,3.076057225,0.737156334,speed
2.01E+13,2008-10-30T09:14:01.000000000,2008-10-30T09:27:02.000000000,2.797985322,2.761275049,11.34005238,1.500327102,-0.01202899,0.000581204,3.607244483,0.692235094,speed
2.01E+13,2008-10-30T10:07:11.000000000,2008-10-30T10:21:35.000000000,1.496346111,1.255784728,8.629481447,1.153676638,-0.012458608,-0.006587736,3.006355708,0.595800193,lane_change
2.01E+13,2008-10-30T11:28:06.000000000,2008-10-30T11:34:18.000000000,2.697670866,2.780451666,7.274665195,1.115477248,-0.003976207,-0.023863899,1.881519771,0.493594516,speed
2.01E+13,2008-10-31T01:00:00.000000000,2008-10-31T01:05:00.000000000,3.457342001,3.279082732,7.524796111,1.832349313,-0.021152809,0.013704931,1.952191475,0.521917972,steering_angle
2.01E+13,2008-10-31T01:05:08.000000000,2008-10-31T01:07:45.000000000,2.842490862,2.081327421,17.94826296,2.714429913,-0.120019218,-0.095753893,8.333253821,1.608474353,lane_change
2.01E+13,2008-10-31T01:08:41.000000000,2008-10-31T01:28:07.000000000,5.152494683,4.549558772,13.57503218,3.390767914,-0.012190334,-0.027549505,3.469382676,0.635391036,steering_angle
2.01E+13,2008-10-31T01:28:19.000000000,2008-10-31T01:34:20.000000000,1.982025995,1.484071129,31.09539475,2.607035576,-0.070103324,-0.038389853,1.809117614,0.746108327,lane_change
2.01E+13,2008-10-31T07:39:08.000000000,2008-10-31T07:42:53.000000000,4.966492055,2.527571603,29.24379243,6.503506694,-0.334590649,-0.035922932,10.49971674,4.480343018,lane_change
2.01E+13,2008-10-31T07:43:18.000000000,2008-10-31T08:54:40.000000000,6.501670293,6.657007712,21.27073234,3.697811591,-0.024523076,0.014573066,5.748752473,0.827876758,steering_angle
2.01E+13,2008-10-31T08:55:14.000000000,2008-10-31T09:03:56.000000000,1.938381192,1.543224815,9.273097186,1.601595202,-0.057790867,-0.017080065,3.147492302,0.854608339,lane_change
2.01E+13,2008-10-31T10:54:04.000000000,2008-10-31T10:56:21.000000000,1.797889016,1.596228238,6.271333874,1.31636063,-0.0870472,-0.060433167,1.842774128,0.911425649,lane_change
2.01E+13,2008-10-31T11:59:56.000000000,2008-10-31T11:59:59.000000000,3.474498382,3.474498382,3.570586074,0.096087693,0.192175386,0.192175386,0.192175386,0,speed
2.01E+13,2008-10-31T12:12:07.000000000,2008-10-31T12:59:58.000000000,6.216650504,6.063412647,19.67035762,3.653954736,-0.017972433,0.035262661,5.188821277,0.693944952,speed
2.01E+13,2008-11-01T03:01:34.000000000,2008-11-01T03:34:35.000000000,1.630164489,1.448893527,8.231745095,1.046739105,-0.012307422,-0.028495838,2.80207774,0.536001085,lane_change
2.01E+13,2008-11-01T04:42:12.000000000,2008-11-01T06:08:34.000000000,1.251973807,1.166843147,8.7398269,0.775555716,-0.005641027,-0.001381567,6.577312588,0.410867718,lane_change
2.01E+13,2008-11-01T06:12:08.000000000,2008-11-01T06:20:27.000000000,1.968692098,1.7272514,12.53026822,1.536860812,0.006542962,-0.008639759,4.769871888,0.777640055,lane_change
2.01E+13,2008-11-01T06:20:43.000000000,2008-11-01T07:23:30.000000000,3.379139173,2.05648961,19.09604426,3.447987538,-0.014034185,0.001732902,2.809690738,0.607839843,steering_angle
2.01E+13,2008-11-01T07:23:41.000000000,2008-11-01T07:33:20.000000000,5.396865727,5.145659826,16.17733734,3.864445261,0.004858433,0.005585398,4.619310681,0.912544233,steering_angle
2.01E+13,2008-11-01T07:33:30.000000000,2008-11-01T07:37:12.000000000,1.372724663,1.234818858,7.967330708,1.150611842,-0.021849483,0.008057944,2.596686936,0.686041272,lane_change
2.01E+13,2008-11-02T05:32:21.000000000,2008-11-02T06:04:13.000000000,8.015467688,5.691961394,25.05535537,7.054316831,-0.036302861,0.02162002,6.616958338,0.96263288,steering_angle
2.01E+13,2008-11-02T06:42:01.000000000,2008-11-02T06:45:46.000000000,1.065888887,0.959009682,3.614717351,0.808560268,-0.02732852,-0.089253845,0.911726351,0.439431455,lane_change
2.01E+13,2008-11-02T06:45:56.000000000,2008-11-02T07:28:10.000000000,5.535742891,4.564380058,20.23264423,4.310663366,-0.031638246,0.007508857,4.585188732,0.777130478,steering_angle
2.01E+13,2008-11-02T07:28:21.000000000,2008-11-02T07:36:46.000000000,1.606097281,1.304510157,11.37470777,1.276302114,-0.003715035,-0.003543356,4.697039895,0.734388997,lane_change
2.01E+13,2008-11-02T08:15:24.000000000,2008-11-02T08:24:52.000000000,1.756680545,1.602540906,7.130161283,0.969885182,-0.016056689,0.01302904,2.464613547,0.560848813,lane_change
2.01E+13,2008-11-02T08:38:39.000000000,2008-11-02T09:28:20.000000000,1.234621243,1.070706943,6.413527126,0.835914097,-0.004350602,0.00776536,2.574008967,0.464930547,lane_change
2.01E+13,2008-11-03T00:54:37.000000000,2008-11-03T01:03:52.000000000,3.719245652,2.924814961,18.16981663,3.007543657,-0.063569437,-0.013618225,6.067294229,1.395692552,lane_change
2.01E+13,2008-11-03T01:56:01.000000000,2008-11-03T02:37:14.000000000,1.700547796,1.289001096,24.81019244,1.978615387,-0.004396617,0.000387481,12.37093251,1.022752171,lane_change
2.01E+13,2008-11-03T02:53:53.000000000,2008-11-03T03:38:04.000000000,2.681236946,2.756150841,11.14838899,1.411066768,-0.009956739,-0.010344113,5.147704433,0.574220343,speed
2.01E+13,2008-11-03T11:50:39.000000000,2008-11-03T11:57:50.000000000,3.282150477,3.224512187,12.56175412,1.400412898,-0.000862536,-0.036214259,4.093068529,0.713544457,speed
2.01E+13,2008-11-03T12:51:10.000000000,2008-11-03T12:55:50.000000000,1.527366495,1.434146162,4.133572326,0.748487724,0.00333664,-0.009241797,1.65250936,0.420589827,speed
2.01E+13,2008-11-04T01:34:41.000000000,2008-11-04T01:56:46.000000000,2.028879069,1.867771107,5.280205103,1.125110423,-0.02306512,0.035524267,2.867874871,0.766183825,lane_change
2.01E+13,2008-11-04T04:11:14.000000000,2008-11-04T04:35:08.000000000,2.397606442,1.687059272,28.42319972,2.567267695,-0.03562111,-0.012988078,12.25821261,1.400377097,lane_change
2.01E+13,2008-11-04T06:36:03.000000000,2008-11-04T07:47:35.000000000,1.550508113,1.436294029,5.696660202,0.920712819,-0.014126324,-3.03E-10,2.616833787,0.456782807,lane_change
2.01E+13,2008-11-05T01:00:14.000000000,2008-11-05T01:28:34.000000000,4.56824571,3.415219511,29.38923843,4.11524651,-0.035750226,0.028239414,11.54957528,1.848841909,steering_angle
2.01E+13,2008-11-05T01:28:42.000000000,2008-11-05T01:33:31.000000000,2.058941232,1.803975164,13.54938764,1.605547253,-0.018042524,-0.035744368,4.526142659,0.800697789,lane_change
2.01E+13,2008-11-05T02:36:03.000000000,2008-11-05T02:39:33.000000000,3.070442382,2.068565561,33.21263195,4.892081703,-0.818359293,-0.088928193,2.866057146,4.859531247,lane_change
2.01E+13,2008-11-05T02:39:44.000000000,2008-11-05T03:21:51.000000000,6.284690003,6.210485229,20.96924955,3.834903786,-0.016707698,0.017147319,6.600100835,1.090677889,steering_angle
2.01E+13,2008-11-05T03:21:59.000000000,2008-11-05T03:54:54.000000000,1.863388063,1.588448859,20.28057184,1.392633703,-0.039657381,0.000452565,2.364545667,0.872421167,lane_change
2.01E+13,2008-11-05T04:40:46.000000000,2008-11-05T05:12:12.000000000,8.73388358,8.817207581,19.92654859,5.126642927,0.026348415,0.042045363,2.078088938,0.671591722,speed
2.01E+13,2008-11-05T05:12:19.000000000,2008-11-05T05:16:19.000000000,3.327125682,2.130954517,42.82989339,4.855652116,0.371793189,-0.000289775,39.4499958,4.447593665,lane_change
2.01E+13,2008-11-05T05:30:31.000000000,2008-11-05T06:02:21.000000000,10.22054195,10.73401438,21.66488069,5.880962389,0.017470074,0.01982802,3.747338775,0.65234398,speed
2.01E+13,2008-11-05T06:02:30.000000000,2008-11-05T06:12:30.000000000,1.536875921,1.461059059,8.32898357,0.975005813,-0.013993322,-0.001358299,3.987267467,0.53473501,lane_change
2.01E+13,2008-11-05T08:34:04.000000000,2008-11-05T08:38:22.000000000,1.723163263,1.763592057,4.636301654,0.798350736,-0.00142491,-0.003697942,1.486768868,0.474562831,lane_change
2.01E+13,2008-11-05T08:38:30.000000000,2008-11-05T08:52:13.000000000,5.074403611,4.682274272,15.33117368,3.545934667,-0.009323881,0.015776685,2.283108909,0.646638114,steering_angle
2.01E+13,2008-11-05T08:52:21.000000000,2008-11-05T09:20:32.000000000,1.506165196,1.377626022,6.347335427,0.813049594,-0.019816776,-0.009417402,1.47203562,0.380571802,lane_change
2.01E+13,2008-11-05T10:23:45.000000000,2008-11-05T10:44:28.000000000,1.825352446,1.550091622,10.38483296,1.43546853,-0.01057296,-0.00928244,3.346823925,0.658144343,lane_change
2.01E+13,2008-11-05T10:44:52.000000000,2008-11-05T11:11:01.000000000,3.991809652,2.423770819,33.93938274,3.961071664,-0.026522956,-0.011117523,11.58334354,1.028869051,steering_angle
2.01E+13,2008-11-05T11:11:08.000000000,2008-11-05T11:20:00.000000000,2.640557422,2.025576564,23.29742895,2.518188976,-0.062084325,0.000100351,10.65760258,1.440103079,lane_change
2.01E+13,2008-11-05T11:23:26.000000000,2008-11-05T11:38:49.000000000,2.021327438,1.769313901,11.51677106,1.183250974,-0.005797921,-0.011832711,3.26011236,0.519762613,lane_change
2.01E+13,2008-11-06T01:11:27.000000000,2008-11-06T01:17:01.000000000,2.650215387,2.228797035,10.66623266,1.711889374,-0.010149117,-0.08692236,4.208379784,0.801669088,speed
2.01E+13,2008-11-06T01:17:08.000000000,2008-11-06T02:00:04.000000000,7.092426467,6.555643934,17.93645224,4.319287831,-0.007474828,0.047327271,2.067442413,0.575510473,steering_angle
2.01E+13,2008-11-06T02:00:14.000000000,2008-11-06T02:41:51.000000000,1.539044576,1.439700824,6.229565924,0.819630351,-0.009422137,0.006254941,2.059637522,0.445640582,lane_change
2.01E+13,2008-11-06T02:42:01.000000000,2008-11-06T03:18:14.000000000,8.429965846,9.428265896,15.78588565,4.305979173,-0.008269443,0.03872623,2.450584321,0.550698179,steering_angle
2.01E+13,2008-11-06T03:18:26.000000000,2008-11-06T03:25:45.000000000,2.244952648,2.007119687,5.132240104,1.179740827,-0.021479894,-0.01840255,2.289925821,0.489932936,speed
2.01E+13,2008-11-06T06:48:28.000000000,2008-11-06T07:12:24.000000000,1.374250066,0.812952395,16.08429156,2.515989317,-0.458341688,-0.001230899,0.722041428,2.497270534,lane_change
2.01E+13,2008-11-06T07:12:34.000000000,2008-11-06T08:06:47.000000000,4.023045903,2.716049101,21.52042037,3.647977884,-0.013196186,0.023855899,4.84730754,0.620462082,steering_angle
2.01E+13,2008-11-06T08:47:54.000000000,2008-11-06T08:50:37.000000000,2.551246645,1.963121266,14.55337994,2.324567478,-0.072567806,-0.10222979,6.384519386,1.333468901,lane_change
2.01E+13,2008-11-06T08:50:50.000000000,2008-11-06T09:24:33.000000000,4.900372112,1.333348202,65.78451606,11.16412281,0.772299899,0.013024878,32.30776882,5.150512663,lane_change
2.01E+13,2008-11-06T09:26:32.000000000,2008-11-06T09:34:55.000000000,6.571056539,6.309470229,13.04995545,3.27366863,-0.016091812,0.041162461,2.556301562,0.663548227,steering_angle
2.01E+13,2008-11-06T09:35:04.000000000,2008-11-06T09:48:22.000000000,1.622076393,1.469192027,8.886755104,0.904222235,0.002696464,-0.004652255,7.184121334,0.624834402,lane_change
2.01E+13,2008-11-06T10:25:59.000000000,2008-11-06T10:26:58.000000000,2.408780016,2.273019828,7.111616283,1.465311778,0.032871951,0.07855902,2.085182391,1.04415095,lane_change
2.01E+13,2008-11-06T10:48:33.000000000,2008-11-06T11:22:25.000000000,1.747955106,1.588694347,9.122072768,1.278226424,-0.052294144,-0.009831877,4.053176171,0.649631618,lane_change
2.01E+13,2008-11-06T11:27:38.000000000,2008-11-06T11:34:27.000000000,3.220710234,2.966385383,9.633203749,1.750669601,-0.021293771,-0.01066927,3.227535263,0.949331801,speed
2.01E+13,2008-11-06T11:39:50.000000000,2008-11-06T11:51:36.000000000,3.982246929,2.901079542,60.66667078,6.611405189,0.055984514,0.007390937,18.41203941,2.474709125,speed
